tx_id,pme_id,pme_nom,date,type,categorie,montant_devise_origine,devise_origine,montant_xof,taux_change_applique,mode_paiement,reference,justificatif,note
TX00273,PME001,Boutique Électronique Yaoundé,2025-11-24,recette,Remboursement,93.49,USD,56092.0,600.0,Virement bancaire,REF-95344,facture_pdf,
TX00304,PME001,Boutique Électronique Yaoundé,2025-11-24,recette,Commission,119976.8,XOF,119977.0,1.0,Mobile Money Orange,REF-24316,facture_pdf,
TX00327,PME001,Boutique Électronique Yaoundé,2025-11-24,depense,Salaires,91907.43,XOF,91907.0,1.0,Mobile Money MTN,REF-65534,capture_momo,
TX00333,PME001,Boutique Électronique Yaoundé,2025-11-24,depense,Stock/Achats,172006.34,XOF,172006.0,1.0,Virement bancaire,REF-34704,recu_photo,
TX00662,PME002,Transport Express Douala,2025-11-24,recette,Remboursement,85875.15,XOF,85875.0,1.0,Mobile Money Orange,REF-59369,aucun,
TX00676,PME002,Transport Express Douala,2025-11-24,recette,Subvention,55970.51,XOF,55971.0,1.0,Chèque,REF-88618,recu_photo,
TX00270,PME001,Boutique Électronique Yaoundé,2025-11-25,recette,Remboursement,64722.64,XOF,64723.0,1.0,Virement bancaire,REF-26406,capture_momo,
TX00284,PME001,Boutique Électronique Yaoundé,2025-11-25,recette,Commission,60045.12,XOF,60045.0,1.0,Virement bancaire,REF-62855,capture_momo,
TX00297,PME001,Boutique Électronique Yaoundé,2025-11-25,recette,Prestation service,104555.16,XOF,104555.0,1.0,Chèque,REF-37176,capture_momo,
TX00330,PME001,Boutique Électronique Yaoundé,2025-11-25,depense,Salaires,220.4,EUR,144574.0,655.957,Chèque,REF-27431,capture_momo,
TX00679,PME002,Transport Express Douala,2025-11-25,recette,Prestation service,82848.62,XOF,82849.0,1.0,Espèces,REF-59969,capture_momo,
TX00709,PME002,Transport Express Douala,2025-11-25,recette,Subvention,88481.38,XOF,88481.0,1.0,Chèque,REF-46009,aucun,
TX01057,PME003,Consulting IT Cameroun,2025-11-25,recette,Vente produit,181461.68,XOF,181462.0,1.0,Mobile Money Orange,REF-82963,capture_momo,
TX01079,PME003,Consulting IT Cameroun,2025-11-25,depense,Transport,56.15,USD,33691.0,600.0,Espèces,REF-44987,capture_momo,
TX01085,PME003,Consulting IT Cameroun,2025-11-25,depense,Marketing,222956.3,XOF,222956.0,1.0,Mobile Money MTN,REF-62021,facture,
TX00302,PME001,Boutique Électronique Yaoundé,2025-11-26,recette,Prestation service,169.8,EUR,111378.0,655.957,Virement bancaire,REF-15513,capture_momo,
TX00311,PME001,Boutique Électronique Yaoundé,2025-11-26,recette,Remboursement,72379.42,XOF,72379.0,1.0,Mobile Money MTN,REF-53914,capture_momo,
TX00661,PME002,Transport Express Douala,2025-11-26,recette,Commission,110796.57,XOF,110797.0,1.0,Mobile Money MTN,REF-78337,capture_momo,
TX00671,PME002,Transport Express Douala,2025-11-26,recette,Commission,91028.19,XOF,91028.0,1.0,Mobile Money MTN,REF-38389,aucun,
TX00677,PME002,Transport Express Douala,2025-11-26,recette,Vente produit,81206.41,XOF,81206.0,1.0,Mobile Money MTN,REF-73208,facture_pdf,
TX00678,PME002,Transport Express Douala,2025-11-26,recette,Subvention,101306.35,XOF,101306.0,1.0,Chèque,REF-65139,capture_momo,
TX01058,PME003,Consulting IT Cameroun,2025-11-26,recette,Prestation service,190563.17,XOF,190563.0,1.0,Virement bancaire,REF-60997,aucun,
TX00310,PME001,Boutique Électronique Yaoundé,2025-11-27,recette,Subvention,207.98,USD,124788.0,600.0,Espèces,REF-34420,capture_momo,
TX00664,PME002,Transport Express Douala,2025-11-27,recette,Commission,75162.22,XOF,75162.0,1.0,Espèces,REF-73191,recu_photo,
TX00691,PME002,Transport Express Douala,2025-11-27,recette,Remboursement,134.26,EUR,88066.0,655.957,Virement bancaire,REF-88311,recu_photo,
TX00708,PME002,Transport Express Douala,2025-11-27,recette,Subvention,109258.34,XOF,109258.0,1.0,Chèque,REF-10868,recu_photo,
TX01077,PME003,Consulting IT Cameroun,2025-11-27,depense,Frais bancaires,153186.18,XOF,153186.0,1.0,Mobile Money Orange,REF-57746,aucun,
TX00361,PME001,Boutique Électronique Yaoundé,2025-11-28,depense,Impôts,133477.95,XOF,133478.0,1.0,Mobile Money Orange,REF-24026,recu_photo,
TX00756,PME002,Transport Express Douala,2025-11-28,recette,Subvention,122.13,EUR,80110.0,655.957,Chèque,REF-30315,capture_momo,
TX00764,PME002,Transport Express Douala,2025-11-28,recette,Prestation service,76217.81,XOF,76218.0,1.0,Mobile Money MTN,REF-91229,capture_momo,
TX00781,PME002,Transport Express Douala,2025-11-28,recette,Remboursement,100935.02,XOF,100935.0,1.0,Mobile Money MTN,REF-77844,facture_pdf,
TX01107,PME003,Consulting IT Cameroun,2025-11-28,recette,Subvention,132680.16,XOF,132680.0,1.0,Espèces,REF-25533,facture_pdf,
TX00340,PME001,Boutique Électronique Yaoundé,2025-11-29,recette,Subvention,461.18,EUR,302516.0,655.957,Chèque,REF-51777,aucun,
TX00345,PME001,Boutique Électronique Yaoundé,2025-11-29,recette,Remboursement,230666.56,XOF,230667.0,1.0,Mobile Money MTN,REF-19539,facture_pdf,
TX00758,PME002,Transport Express Douala,2025-11-29,recette,Remboursement,57975.77,XOF,57976.0,1.0,Mobile Money MTN,REF-26492,aucun,
TX00770,PME002,Transport Express Douala,2025-11-29,recette,Vente produit,81399.42,XOF,81399.0,1.0,Mobile Money MTN,REF-37359,aucun,
TX01118,PME003,Consulting IT Cameroun,2025-11-29,recette,Commission,220.82,EUR,144850.0,655.957,Virement bancaire,REF-66372,capture_momo,
TX01121,PME003,Consulting IT Cameroun,2025-11-29,recette,Prestation service,60367.76,XOF,60368.0,1.0,Mobile Money MTN,REF-71636,capture_momo,
TX01144,PME003,Consulting IT Cameroun,2025-11-29,depense,Télécom,179721.95,XOF,179722.0,1.0,Virement bancaire,REF-86966,aucun,
TX00358,PME001,Boutique Électronique Yaoundé,2025-11-30,depense,Frais bancaires,21486.48,XOF,21486.0,1.0,Espèces,REF-58916,recu_photo,
TX00747,PME002,Transport Express Douala,2025-11-30,recette,Commission,75576.4,XOF,75576.0,1.0,Espèces,REF-50838,aucun,
TX01117,PME003,Consulting IT Cameroun,2025-11-30,recette,Prestation service,150780.52,XOF,150781.0,1.0,Virement bancaire,REF-25314,capture_momo,
TX01124,PME003,Consulting IT Cameroun,2025-11-30,depense,Stock/Achats,71758.61,XOF,71759.0,1.0,Chèque,REF-45755,facture,
TX01128,PME003,Consulting IT Cameroun,2025-11-30,depense,Maintenance,148925.69,XOF,148926.0,1.0,Espèces,REF-92359,capture_momo,
TX01132,PME003,Consulting IT Cameroun,2025-11-30,depense,Impôts,52428.92,XOF,52429.0,1.0,Mobile Money MTN,REF-12688,facture,
TX00335,PME001,Boutique Électronique Yaoundé,2025-12-01,recette,Vente produit,169727.38,XOF,169727.0,1.0,Mobile Money Orange,REF-15798,aucun,
TX00372,PME001,Boutique Électronique Yaoundé,2025-12-01,depense,Marketing,156375.79,XOF,156376.0,1.0,Chèque,REF-90460,aucun,
TX00784,PME002,Transport Express Douala,2025-12-01,recette,Prestation service,68429.43,XOF,68429.0,1.0,Virement bancaire,REF-58114,facture_pdf,
TX00800,PME002,Transport Express Douala,2025-12-01,depense,Divers,48558.18,XOF,48558.0,1.0,Mobile Money Orange,REF-47707,recu_photo,
TX01142,PME003,Consulting IT Cameroun,2025-12-01,depense,Télécom,151221.69,XOF,151222.0,1.0,Virement bancaire,REF-43405,recu_photo,
TX00735,PME002,Transport Express Douala,2025-12-02,recette,Prestation service,131.33,EUR,86150.0,655.957,Chèque,REF-88326,aucun,
TX00791,PME002,Transport Express Douala,2025-12-02,depense,Impôts,105960.48,XOF,105960.0,1.0,Espèces,REF-88005,recu_photo,
TX00812,PME002,Transport Express Douala,2025-12-02,depense,Stock/Achats,66159.48,XOF,66159.0,1.0,Mobile Money MTN,REF-60096,facture,
TX01109,PME003,Consulting IT Cameroun,2025-12-02,recette,Prestation service,89255.13,XOF,89255.0,1.0,Virement bancaire,REF-98760,facture_pdf,
TX00356,PME001,Boutique Électronique Yaoundé,2025-12-03,depense,Loyer,164.88,EUR,108156.0,655.957,Chèque,REF-14433,recu_photo,
TX00369,PME001,Boutique Électronique Yaoundé,2025-12-03,depense,Transport,108.45,EUR,71138.0,655.957,Chèque,REF-28899,aucun,
TX00744,PME002,Transport Express Douala,2025-12-03,recette,Subvention,55718.47,XOF,55718.0,1.0,Chèque,REF-69345,capture_momo,
TX00746,PME002,Transport Express Douala,2025-12-03,recette,Prestation service,98.51,EUR,64619.0,655.957,Espèces,REF-11075,facture_pdf,
TX00768,PME002,Transport Express Douala,2025-12-03,recette,Subvention,100.79,USD,60471.0,600.0,Mobile Money Orange,REF-22943,recu_photo,
TX01122,PME003,Consulting IT Cameroun,2025-12-03,recette,Subvention,132921.67,XOF,132922.0,1.0,Mobile Money MTN,REF-67870,capture_momo,
TX01133,PME003,Consulting IT Cameroun,2025-12-03,depense,Stock/Achats,93306.1,XOF,93306.0,1.0,Mobile Money MTN,REF-49131,aucun,
TX00741,PME002,Transport Express Douala,2025-12-04,recette,Subvention,79046.91,XOF,79047.0,1.0,Mobile Money Orange,REF-31400,aucun,
TX00754,PME002,Transport Express Douala,2025-12-04,recette,Prestation service,52699.08,XOF,52699.0,1.0,Mobile Money MTN,REF-40928,aucun,
TX00802,PME002,Transport Express Douala,2025-12-04,depense,Frais bancaires,44895.35,XOF,44895.0,1.0,Chèque,REF-43902,aucun,
TX01088,PME003,Consulting IT Cameroun,2025-12-04,recette,Commission,83279.31,XOF,83279.0,1.0,Espèces,REF-63526,capture_momo,
TX01100,PME003,Consulting IT Cameroun,2025-12-04,recette,Vente produit,109607.14,XOF,109607.0,1.0,Mobile Money MTN,REF-30686,facture_pdf,
TX00337,PME001,Boutique Électronique Yaoundé,2025-12-05,recette,Commission,246179.69,XOF,246180.0,1.0,Chèque,REF-88370,capture_momo,
TX00338,PME001,Boutique Électronique Yaoundé,2025-12-05,recette,Remboursement,88419.84,XOF,88420.0,1.0,Mobile Money Orange,REF-64206,capture_momo,
TX00367,PME001,Boutique Électronique Yaoundé,2025-12-05,depense,Divers,161163.36,XOF,161163.0,1.0,Espèces,REF-45532,recu_photo,
TX00759,PME002,Transport Express Douala,2025-12-05,recette,Commission,78932.7,XOF,78933.0,1.0,Espèces,REF-35292,recu_photo,
TX00785,PME002,Transport Express Douala,2025-12-05,recette,Remboursement,65561.13,XOF,65561.0,1.0,Espèces,REF-84588,facture_pdf,
TX00792,PME002,Transport Express Douala,2025-12-05,depense,Stock/Achats,112398.28,XOF,112398.0,1.0,Mobile Money Orange,REF-54062,recu_photo,
TX00796,PME002,Transport Express Douala,2025-12-05,depense,Marketing,111270.7,XOF,111271.0,1.0,Chèque,REF-21743,recu_photo,
TX01126,PME003,Consulting IT Cameroun,2025-12-05,depense,Marketing,143315.07,XOF,143315.0,1.0,Mobile Money MTN,REF-47261,recu_photo,
TX00339,PME001,Boutique Électronique Yaoundé,2025-12-06,recette,Prestation service,304375.89,XOF,304376.0,1.0,Espèces,REF-82856,aucun,
TX00749,PME002,Transport Express Douala,2025-12-06,recette,Subvention,53699.03,XOF,53699.0,1.0,Mobile Money Orange,REF-35191,capture_momo,
TX00804,PME002,Transport Express Douala,2025-12-06,depense,Divers,53371.59,XOF,53372.0,1.0,Virement bancaire,REF-16957,aucun,
TX01115,PME003,Consulting IT Cameroun,2025-12-06,recette,Subvention,122378.16,XOF,122378.0,1.0,Virement bancaire,REF-27332,recu_photo,
TX00342,PME001,Boutique Électronique Yaoundé,2025-12-07,recette,Subvention,147.85,USD,88713.0,600.0,Mobile Money MTN,REF-83713,aucun,
TX00350,PME001,Boutique Électronique Yaoundé,2025-12-07,recette,Subvention,187528.07,XOF,187528.0,1.0,Espèces,REF-22924,aucun,
TX00353,PME001,Boutique Électronique Yaoundé,2025-12-07,recette,Subvention,138463.87,XOF,138464.0,1.0,Chèque,REF-42208,aucun,
TX00739,PME002,Transport Express Douala,2025-12-07,recette,Subvention,50430.98,XOF,50431.0,1.0,Espèces,REF-49270,recu_photo,
TX00743,PME002,Transport Express Douala,2025-12-07,recette,Commission,77564.38,XOF,77564.0,1.0,Espèces,REF-34641,recu_photo,
TX00806,PME002,Transport Express Douala,2025-12-07,depense,Transport,160.51,USD,96306.0,600.0,Espèces,REF-76655,recu_photo,
TX01095,PME003,Consulting IT Cameroun,2025-12-07,recette,Subvention,219146.88,XOF,219147.0,1.0,Virement bancaire,REF-94466,aucun,
TX01139,PME003,Consulting IT Cameroun,2025-12-07,depense,Maintenance,34425.1,XOF,34425.0,1.0,Virement bancaire,REF-29478,facture,
TX00755,PME002,Transport Express Douala,2025-12-08,recette,Remboursement,91163.87,XOF,91164.0,1.0,Mobile Money MTN,REF-61879,facture_pdf,
TX00762,PME002,Transport Express Douala,2025-12-08,recette,Remboursement,64266.81,XOF,64267.0,1.0,Chèque,REF-31016,recu_photo,
TX00801,PME002,Transport Express Douala,2025-12-08,depense,Maintenance,33075.16,XOF,33075.0,1.0,Espèces,REF-12981,capture_momo,
TX00809,PME002,Transport Express Douala,2025-12-08,depense,Loyer,107465.91,XOF,107466.0,1.0,Virement bancaire,REF-99694,capture_momo,
TX00377,PME001,Boutique Électronique Yaoundé,2025-12-09,depense,Salaires,36623.72,XOF,36624.0,1.0,Mobile Money Orange,REF-66489,aucun,
TX00748,PME002,Transport Express Douala,2025-12-09,recette,Commission,91010.19,XOF,91010.0,1.0,Mobile Money MTN,REF-29148,recu_photo,
TX00810,PME002,Transport Express Douala,2025-12-09,depense,Frais bancaires,47754.06,XOF,47754.0,1.0,Virement bancaire,REF-18127,capture_momo,
TX01098,PME003,Consulting IT Cameroun,2025-12-09,recette,Remboursement,188554.0,XOF,188554.0,1.0,Virement bancaire,REF-69409,recu_photo,
TX00365,PME001,Boutique Électronique Yaoundé,2025-12-10,depense,Loyer,97402.57,XOF,97403.0,1.0,Mobile Money Orange,REF-20837,aucun,
TX00371,PME001,Boutique Électronique Yaoundé,2025-12-10,depense,Salaires,42757.18,XOF,42757.0,1.0,Chèque,REF-55332,recu_photo,
TX01094,PME003,Consulting IT Cameroun,2025-12-10,recette,Commission,232542.11,XOF,232542.0,1.0,Virement bancaire,REF-21829,facture_pdf,
TX01127,PME003,Consulting IT Cameroun,2025-12-10,depense,Salaires,189266.61,XOF,189267.0,1.0,Virement bancaire,REF-30155,recu_photo,
TX00341,PME001,Boutique Électronique Yaoundé,2025-12-11,recette,Remboursement,150959.78,XOF,150960.0,1.0,Espèces,REF-41584,facture_pdf,
TX00343,PME001,Boutique Électronique Yaoundé,2025-12-11,recette,Prestation service,85961.24,XOF,85961.0,1.0,Virement bancaire,REF-36651,capture_momo,
TX00738,PME002,Transport Express Douala,2025-12-11,recette,Vente produit,65730.6,XOF,65731.0,1.0,Chèque,REF-27865,capture_momo,
TX00767,PME002,Transport Express Douala,2025-12-11,recette,Remboursement,55724.05,XOF,55724.0,1.0,Mobile Money MTN,REF-15737,facture_pdf,
TX00813,PME002,Transport Express Douala,2025-12-11,depense,Télécom,37948.03,XOF,37948.0,1.0,Chèque,REF-53160,aucun,
TX01110,PME003,Consulting IT Cameroun,2025-12-11,recette,Vente produit,200568.07,XOF,200568.0,1.0,Virement bancaire,REF-44314,facture_pdf,
TX01137,PME003,Consulting IT Cameroun,2025-12-11,depense,Frais bancaires,36932.6,XOF,36933.0,1.0,Virement bancaire,REF-70755,facture,
TX00336,PME001,Boutique Électronique Yaoundé,2025-12-12,recette,Vente produit,108267.65,XOF,108268.0,1.0,Mobile Money Orange,REF-76046,capture_momo,
TX00355,PME001,Boutique Électronique Yaoundé,2025-12-12,recette,Prestation service,263197.98,XOF,263198.0,1.0,Mobile Money Orange,REF-81636,aucun,
TX00799,PME002,Transport Express Douala,2025-12-12,depense,Transport,116135.2,XOF,116135.0,1.0,Virement bancaire,REF-30446,recu_photo,
TX00752,PME002,Transport Express Douala,2025-12-13,recette,Commission,99808.36,XOF,99808.0,1.0,Mobile Money Orange,REF-92465,recu_photo,
TX00793,PME002,Transport Express Douala,2025-12-13,depense,Impôts,25794.05,XOF,25794.0,1.0,Virement bancaire,REF-21151,aucun,
TX00795,PME002,Transport Express Douala,2025-12-13,depense,Frais bancaires,87131.36,XOF,87131.0,1.0,Chèque,REF-78714,facture,
TX01090,PME003,Consulting IT Cameroun,2025-12-13,recette,Prestation service,233029.91,XOF,233030.0,1.0,Virement bancaire,REF-72288,capture_momo,
TX01112,PME003,Consulting IT Cameroun,2025-12-13,recette,Subvention,111416.74,XOF,111417.0,1.0,Mobile Money Orange,REF-60265,aucun,
TX01136,PME003,Consulting IT Cameroun,2025-12-13,depense,Salaires,129366.42,XOF,129366.0,1.0,Espèces,REF-58265,facture,
TX00362,PME001,Boutique Électronique Yaoundé,2025-12-14,depense,Frais bancaires,51209.82,XOF,51210.0,1.0,Virement bancaire,REF-56457,capture_momo,
TX00763,PME002,Transport Express Douala,2025-12-14,recette,Commission,65321.22,XOF,65321.0,1.0,Chèque,REF-58118,aucun,
TX00766,PME002,Transport Express Douala,2025-12-14,recette,Prestation service,89678.95,XOF,89679.0,1.0,Chèque,REF-47110,capture_momo,
TX00777,PME002,Transport Express Douala,2025-12-14,recette,Remboursement,58196.42,XOF,58196.0,1.0,Espèces,REF-56179,capture_momo,
TX00790,PME002,Transport Express Douala,2025-12-14,depense,Stock/Achats,83441.74,XOF,83442.0,1.0,Virement bancaire,REF-75850,facture,
TX00794,PME002,Transport Express Douala,2025-12-14,depense,Stock/Achats,101999.79,XOF,102000.0,1.0,Espèces,REF-83308,facture,
TX00808,PME002,Transport Express Douala,2025-12-14,depense,Loyer,130.92,EUR,85881.0,655.957,Mobile Money MTN,REF-42426,capture_momo,
TX01101,PME003,Consulting IT Cameroun,2025-12-14,recette,Prestation service,195845.4,XOF,195845.0,1.0,Chèque,REF-99883,aucun,
TX00354,PME001,Boutique Électronique Yaoundé,2025-12-15,recette,Commission,233663.41,XOF,233663.0,1.0,Espèces,REF-94108,aucun,
TX00360,PME001,Boutique Électronique Yaoundé,2025-12-15,depense,Frais bancaires,21927.07,XOF,21927.0,1.0,Virement bancaire,REF-80220,capture_momo,
TX00374,PME001,Boutique Électronique Yaoundé,2025-12-15,depense,Divers,137.54,EUR,90222.0,655.957,Espèces,REF-21232,capture_momo,
TX00378,PME001,Boutique Électronique Yaoundé,2025-12-15,depense,Loyer,86351.53,XOF,86352.0,1.0,Mobile Money MTN,REF-56388,recu_photo,
TX00761,PME002,Transport Express Douala,2025-12-15,recette,Prestation service,86119.23,XOF,86119.0,1.0,Chèque,REF-34461,capture_momo,
TX00778,PME002,Transport Express Douala,2025-12-15,recette,Commission,101.87,EUR,66823.0,655.957,Espèces,REF-93000,aucun,
TX01141,PME003,Consulting IT Cameroun,2025-12-15,depense,Salaires,28215.12,XOF,28215.0,1.0,Chèque,REF-65694,aucun,
TX00352,PME001,Boutique Électronique Yaoundé,2025-12-16,recette,Vente produit,414.65,USD,248790.0,600.0,Virement bancaire,REF-82523,aucun,
TX00769,PME002,Transport Express Douala,2025-12-16,recette,Subvention,70136.48,XOF,70136.0,1.0,Chèque,REF-91785,capture_momo,
TX00775,PME002,Transport Express Douala,2025-12-16,recette,Remboursement,59270.16,XOF,59270.0,1.0,Espèces,REF-23829,capture_momo,
TX01116,PME003,Consulting IT Cameroun,2025-12-16,recette,Subvention,82274.63,XOF,82275.0,1.0,Virement bancaire,REF-71352,facture_pdf,
TX01125,PME003,Consulting IT Cameroun,2025-12-16,depense,Divers,31.64,EUR,20752.0,655.957,Mobile Money Orange,REF-64580,recu_photo,
TX00334,PME001,Boutique Électronique Yaoundé,2025-12-17,recette,Vente produit,287007.46,XOF,287007.0,1.0,Mobile Money Orange,REF-37011,recu_photo,
TX00359,PME001,Boutique Électronique Yaoundé,2025-12-17,depense,Maintenance,171860.87,XOF,171861.0,1.0,Espèces,REF-12061,recu_photo,
TX00787,PME002,Transport Express Douala,2025-12-17,recette,Remboursement,51936.53,XOF,51937.0,1.0,Espèces,REF-20286,recu_photo,
TX00803,PME002,Transport Express Douala,2025-12-17,depense,Loyer,36608.32,XOF,36608.0,1.0,Espèces,REF-86415,recu_photo,
TX01106,PME003,Consulting IT Cameroun,2025-12-17,recette,Vente produit,99429.98,XOF,99430.0,1.0,Virement bancaire,REF-32298,recu_photo,
TX01111,PME003,Consulting IT Cameroun,2025-12-17,recette,Remboursement,97180.41,XOF,97180.0,1.0,Espèces,REF-21237,recu_photo,
TX01129,PME003,Consulting IT Cameroun,2025-12-17,depense,Loyer,80012.99,XOF,80013.0,1.0,Chèque,REF-69388,capture_momo,
TX00344,PME001,Boutique Électronique Yaoundé,2025-12-18,recette,Commission,170624.65,XOF,170625.0,1.0,Mobile Money MTN,REF-80206,facture_pdf,
TX00736,PME002,Transport Express Douala,2025-12-18,recette,Subvention,95459.76,XOF,95460.0,1.0,Chèque,REF-93858,capture_momo,
TX00805,PME002,Transport Express Douala,2025-12-18,depense,Télécom,42.42,EUR,27825.0,655.957,Virement bancaire,REF-24141,recu_photo,
TX01093,PME003,Consulting IT Cameroun,2025-12-18,recette,Vente produit,181.33,EUR,118942.0,655.957,Chèque,REF-40983,aucun,
TX01138,PME003,Consulting IT Cameroun,2025-12-18,depense,Maintenance,48249.65,XOF,48250.0,1.0,Chèque,REF-92517,recu_photo,
TX00776,PME002,Transport Express Douala,2025-12-19,recette,Vente produit,84471.65,XOF,84472.0,1.0,Mobile Money Orange,REF-33644,aucun,
TX00797,PME002,Transport Express Douala,2025-12-19,depense,Transport,62918.95,XOF,62919.0,1.0,Virement bancaire,REF-55157,recu_photo,
TX01135,PME003,Consulting IT Cameroun,2025-12-19,depense,Transport,86941.05,XOF,86941.0,1.0,Espèces,REF-68385,aucun,
TX01140,PME003,Consulting IT Cameroun,2025-12-19,depense,Frais bancaires,264.2,EUR,173306.0,655.957,Espèces,REF-48729,recu_photo,
TX00364,PME001,Boutique Électronique Yaoundé,2025-12-20,depense,Salaires,131231.12,XOF,131231.0,1.0,Mobile Money MTN,REF-22255,aucun,
TX00745,PME002,Transport Express Douala,2025-12-20,recette,Vente produit,59730.91,XOF,59731.0,1.0,Mobile Money Orange,REF-16505,recu_photo,
TX00760,PME002,Transport Express Douala,2025-12-20,recette,Commission,87537.05,XOF,87537.0,1.0,Mobile Money MTN,REF-73609,aucun,
TX01092,PME003,Consulting IT Cameroun,2025-12-20,recette,Commission,296.01,USD,177604.0,600.0,Chèque,REF-60422,capture_momo,
TX01097,PME003,Consulting IT Cameroun,2025-12-20,recette,Vente produit,224523.78,XOF,224524.0,1.0,Mobile Money Orange,REF-44205,recu_photo,
TX01108,PME003,Consulting IT Cameroun,2025-12-20,recette,Commission,229749.94,XOF,229750.0,1.0,Virement bancaire,REF-74771,aucun,
TX01123,PME003,Consulting IT Cameroun,2025-12-20,depense,Salaires,103391.88,XOF,103392.0,1.0,Mobile Money Orange,REF-26207,capture_momo,
TX00348,PME001,Boutique Électronique Yaoundé,2025-12-21,recette,Prestation service,272.03,EUR,178438.0,655.957,Chèque,REF-36805,aucun,
TX00376,PME001,Boutique Électronique Yaoundé,2025-12-21,depense,Salaires,78652.99,XOF,78653.0,1.0,Mobile Money MTN,REF-50405,aucun,
TX00751,PME002,Transport Express Douala,2025-12-21,recette,Vente produit,91.96,EUR,60321.0,655.957,Chèque,REF-97294,facture_pdf,
TX00753,PME002,Transport Express Douala,2025-12-21,recette,Commission,117.38,EUR,76993.0,655.957,Espèces,REF-93692,capture_momo,
TX00773,PME002,Transport Express Douala,2025-12-21,recette,Prestation service,65747.78,XOF,65748.0,1.0,Chèque,REF-22729,recu_photo,
TX00774,PME002,Transport Express Douala,2025-12-21,recette,Prestation service,69967.16,XOF,69967.0,1.0,Chèque,REF-96098,facture_pdf,
TX00786,PME002,Transport Express Douala,2025-12-21,recette,Subvention,66824.95,XOF,66825.0,1.0,Mobile Money Orange,REF-73999,recu_photo,
TX00789,PME002,Transport Express Douala,2025-12-21,recette,Vente produit,81210.18,XOF,81210.0,1.0,Espèces,REF-17094,capture_momo,
TX01113,PME003,Consulting IT Cameroun,2025-12-21,recette,Remboursement,63880.57,XOF,63881.0,1.0,Mobile Money MTN,REF-16830,capture_momo,
TX01130,PME003,Consulting IT Cameroun,2025-12-21,depense,Divers,282.35,EUR,185210.0,655.957,Mobile Money Orange,REF-37704,recu_photo,
TX00351,PME001,Boutique Électronique Yaoundé,2025-12-22,recette,Commission,295206.82,XOF,295207.0,1.0,Virement bancaire,REF-64254,recu_photo,
TX00373,PME001,Boutique Électronique Yaoundé,2025-12-22,depense,Maintenance,123113.91,XOF,123114.0,1.0,Espèces,REF-39902,capture_momo,
TX00740,PME002,Transport Express Douala,2025-12-22,recette,Prestation service,65178.72,XOF,65179.0,1.0,Mobile Money MTN,REF-81855,capture_momo,
TX00757,PME002,Transport Express Douala,2025-12-22,recette,Vente produit,58171.65,XOF,58172.0,1.0,Chèque,REF-54357,recu_photo,
TX00765,PME002,Transport Express Douala,2025-12-22,recette,Vente produit,66617.78,XOF,66618.0,1.0,Chèque,REF-60789,facture_pdf,
TX00780,PME002,Transport Express Douala,2025-12-22,recette,Commission,88582.7,XOF,88583.0,1.0,Espèces,REF-68654,aucun,
TX00783,PME002,Transport Express Douala,2025-12-22,recette,Commission,85739.99,XOF,85740.0,1.0,Chèque,REF-77013,facture_pdf,
TX00798,PME002,Transport Express Douala,2025-12-22,depense,Divers,136049.1,XOF,136049.0,1.0,Espèces,REF-91681,facture,
TX01099,PME003,Consulting IT Cameroun,2025-12-22,recette,Subvention,171902.58,XOF,171903.0,1.0,Mobile Money Orange,REF-10403,aucun,
TX01143,PME003,Consulting IT Cameroun,2025-12-22,depense,Maintenance,40756.07,XOF,40756.0,1.0,Mobile Money Orange,REF-33882,aucun,
TX01145,PME003,Consulting IT Cameroun,2025-12-22,depense,Télécom,133641.98,XOF,133642.0,1.0,Virement bancaire,REF-34535,facture,
TX00346,PME001,Boutique Électronique Yaoundé,2025-12-23,recette,Remboursement,244245.5,XOF,244245.0,1.0,Mobile Money Orange,REF-72835,facture_pdf,
TX00363,PME001,Boutique Électronique Yaoundé,2025-12-23,depense,Impôts,80661.43,XOF,80661.0,1.0,Espèces,REF-84055,facture,
TX00375,PME001,Boutique Électronique Yaoundé,2025-12-23,depense,Télécom,31952.83,XOF,31953.0,1.0,Mobile Money Orange,REF-59807,facture,
TX01096,PME003,Consulting IT Cameroun,2025-12-23,recette,Subvention,214624.47,XOF,214624.0,1.0,Espèces,REF-64127,capture_momo,
TX01102,PME003,Consulting IT Cameroun,2025-12-23,recette,Prestation service,207.0,EUR,135783.0,655.957,Virement bancaire,REF-32738,capture_momo,
TX01103,PME003,Consulting IT Cameroun,2025-12-23,recette,Commission,66035.8,XOF,66036.0,1.0,Mobile Money Orange,REF-61576,aucun,
TX01131,PME003,Consulting IT Cameroun,2025-12-23,depense,Loyer,78873.3,XOF,78873.0,1.0,Mobile Money MTN,REF-81716,aucun,
TX01134,PME003,Consulting IT Cameroun,2025-12-23,depense,Télécom,166896.52,XOF,166897.0,1.0,Chèque,REF-27208,capture_momo,
TX00357,PME001,Boutique Électronique Yaoundé,2025-12-24,depense,Impôts,144288.14,XOF,144288.0,1.0,Mobile Money Orange,REF-92667,facture,
TX00742,PME002,Transport Express Douala,2025-12-24,recette,Subvention,63627.16,XOF,63627.0,1.0,Mobile Money Orange,REF-77713,capture_momo,
TX00750,PME002,Transport Express Douala,2025-12-24,recette,Prestation service,50653.71,XOF,50654.0,1.0,Espèces,REF-68059,facture_pdf,
